weight,horsepower,torque,transmission,body style,drive train,quarter mile,0-60
748.0,144.0,217.0,1,6,0,16.2 s @ 82.0 mph,8.2
1276.0,176.0,271.0,1,6,0,,7.3
1501.0,279.0,461.0,2,6,1,14.8 s @ 96.0 mph,6.9
1650.0,426.0,637.0,1,6,1,,6.0
1600.0,431.0,664.0,1,6,1,,5.1
1600.0,380.0,651.0,1,6,1,13.7 s @ 105.0 mph,5.2
1428.0,182.0,353.0,2,3,1,17.5 s @ 72.0 mph,12.1
1456.0,238.0,380.0,2,6,1,16.4 s @ 86.0 mph,9.3
1274.0,147.0,292.0,2,6,1,20.0 s @ 69.0 mph,14.4
1605.0,390.0,617.0,2,6,1,15.1 s @ 92.0 mph,7.4
1510.0,147.0,290.0,2,5,1,19.3 s @ 68.2 mph,15.1
1310.0,147.0,292.0,2,5,1,19.3 s @ 72.0 mph,13.3
1499.0,162.0,250.0,3,5,0,,8.9
2194.0,306.0,446.0,2,0,2,15.7 s @ 87.0 mph,7.2
1577.0,370.0,645.0,2,0,1,,7.6
1720.0,395.0,664.0,1,6,1,13.8 s @ 104.2 mph,6.3
1612.0,431.0,664.0,1,6,1,,5.8
1745.0,431.0,664.0,1,6,1,,5.3
1778.0,289.0,468.0,1,6,1,16.6 s @ 83.0 mph,8.5
1790.0,431.0,664.0,1,6,1,,5.4
1790.0,431.0,664.0,1,6,1,,5.8
1696.0,335.0,576.0,2,6,1,15.8 s @ 89.0 mph,8.0
1800.0,431.0,664.0,1,4,1,,5.7
1646.0,269.0,515.0,2,5,1,17.0 s @ 80.0 mph,9.3
1761.0,370.0,637.0,2,6,1,15.4 s @ 89.0 mph,7.8
1514.0,182.0,353.0,2,5,1,18.3 s @ 74.0 mph,11.8
1858.0,304.0,358.0,2,5,1,14.7 s @ 96.0 mph,6.2
1859.0,431.0,651.0,1,6,1,,5.7
1984.0,477.0,470.0,2,5,1,,4.0
1955.0,476.0,637.0,2,5,1,12.6 s @ 114.3 mph,4.2
1887.0,431.0,569.0,1,5,1,13.2 s @ 109.4 mph,5.0
2111.0,808.0,959.0,2,5,1,11.5 s @ 126.0 mph,3.5
2084.0,808.0,959.0,2,5,1,11.9 s @ 126.6 mph,4.0
1975.0,492.0,644.0,1,5,1,12.4 s @ 115.0 mph,4.3
1862.0,431.0,664.0,1,6,1,,6.1
1766.0,431.0,664.0,1,6,1,,5.3
1805.0,431.0,664.0,1,6,1,13.5 s @ 105.0 mph,5.6
1805.0,373.0,536.0,1,5,1,13.9 s,5.4
1766.0,431.0,664.0,1,6,1,,4.8
1897.0,431.0,664.0,1,6,1,13.5 s @ 105.0 mph,5.2
1857.0,355.0,529.0,2,5,1,13.8 s @ 100.0 mph,5.4
1886.0,431.0,664.0,2,6,1,14.2 s @ 96.1 mph,6.4
1495.0,294.0,468.0,1,6,1,14.3 s @ 100.0 mph,5.9
1933.0,477.0,637.0,1,6,1,12.6 s @ 112.5 mph,4.2
1900.0,431.0,569.0,1,6,1,13.3 s,4.8
1650.0,431.0,664.0,1,6,1,,5.3
1937.0,492.0,644.0,1,6,1,13.2 s,4.3
1455.0,431.0,664.0,1,6,1,,5.0
1695.0,390.0,664.0,1,6,1,,5.9
1655.0,395.0,490.0,1,6,1,13.6 s @ 104.4 mph,5.5
1595.0,340.0,576.0,1,6,1,,6.1
1882.0,381.0,556.0,1,6,1,13.6 s @ 106.3 mph,5.1
1690.0,431.0,664.0,1,6,1,,5.2
1813.0,152.0,251.0,2,1,2,18.5 s @ 74.0 mph,12.3
1441.0,288.0,363.0,1,2,0,14.2 s @ 102.1 mph,5.8
1640.0,287.0,353.0,2,5,0,,6.2
1224.0,95.0,159.0,1,5,0,18.1 s @ 73.0 mph,11.4
1459.0,431.0,651.0,1,6,1,11.4 s @ 125.5 mph,4.1
1136.0,91.0,160.0,1,2,0,18.6 s @ 75.1 mph,11.9
1486.0,300.0,400.0,3,0,2,13.0 s @ 105.1 mph,4.5
1141.0,112.0,147.0,1,2,0,,9.8
1550.0,200.0,270.0,1,5,1,,8.0
950.0,118.0,145.0,1,2,0,15.9 s,7.7
1170.0,66.0,132.0,1,5,0,21.4 s @ 62.0 mph,19.0
1505.0,200.0,340.0,1,2,0,,8.0
1250.0,200.0,275.0,1,2,0,16.1 s @ 96.3 mph,7.1
1165.0,156.0,240.0,1,2,0,15.4 s,6.6
1224.0,207.0,275.0,1,2,0,15.6 s @ 96.3 mph,6.5
1180.0,208.0,300.0,1,2,0,14.5 s @ 97.6 mph,6.0
1090.0,111.0,270.0,1,2,0,19.1 s @ 85.1 mph,9.8
1260.0,80.0,142.0,1,5,0,19.9 s @ 67.0 mph,15.0
1659.0,166.0,217.0,1,5,0,16.1 s,8.6
1105.0,125.0,143.0,1,2,0,16.5 s,8.4
1280.0,223.0,300.0,1,2,2,14.3 s,7.0
1170.0,169.0,193.0,1,2,0,15.6 s,7.3
1170.0,163.0,193.0,1,2,0,15.6 s,7.4
2101.0,254.0,351.0,2,1,0,16.3 s @ 86.5 mph,8.1
1376.0,162.0,231.0,2,3,0,,9.9
2077.0,291.0,355.0,2,1,2,15.6 s @ 89.9 mph,7.3
2128.0,253.0,339.0,2,0,2,17.0 s @ 81.2 mph,9.6
1916.0,269.0,515.0,2,5,1,18.1 s @ 75.5 mph,10.9
1954.0,319.0,569.0,2,6,1,17.1 s @ 82.0 mph,9.6
2422.0,345.0,637.0,2,5,1,18.2 s @ 75.0 mph,10.4
2302.0,345.0,637.0,2,6,1,,6.3
2317.0,355.0,637.0,2,5,1,16.6 s @ 82.0 mph,9.4
2372.0,355.0,651.0,2,5,1,17.4 s @ 82.8 mph,9.6
2275.0,345.0,637.0,2,5,1,,6.5
1619.0,149.0,251.0,2,5,0,17.4 s @ 79.0 mph,9.9
1459.0,335.0,420.0,1,6,1,13.0 s @ 108.1 mph,4.7
1432.0,218.0,310.0,2,3,1,15.1 s,6.6
1414.0,218.0,229.0,1,6,1,,6.5
2415.0,340.0,502.0,2,0,2,16.1 s @ 87.0 mph,7.8
1683.0,259.0,350.0,2,5,0,15.9 s @ 86.0 mph,8.0
2004.0,395.0,658.0,2,6,1,16.5 s @ 97.0 mph,7.9
1914.0,385.0,610.0,2,3,1,16.0 s @ 88.5 mph,7.7
2047.0,380.0,671.0,2,3,1,16.2 s @ 87.4 mph,8.4
1935.0,431.0,570.0,1,4,1,13.3 s,4.7
2030.0,395.0,569.0,2,6,1,,6.8
1994.0,477.0,637.0,2,5,1,12.7 s @ 112.0 mph,4.3
1999.0,368.0,534.0,2,5,1,13.9 s @ 104.0 mph,5.3
1854.0,304.0,358.0,2,5,2,15.0 s @ 96.0 mph,6.3
2140.0,370.0,651.0,2,6,1,16.1 s @ 88.0 mph,7.7
1420.0,375.0,515.0,1,6,1,,5.7
1585.0,456.0,651.0,1,6,1,,5.5
1652.0,456.0,624.0,1,6,1,,5.1
1727.0,431.0,624.0,1,6,1,,5.1
1625.0,431.0,624.0,1,6,1,,5.4
1495.0,140.0,201.0,2,0,2,17.2 s @ 80.0 mph,9.4
1971.0,314.0,361.0,2,0,0,14.8 s @ 94.9 mph,6.4
1507.0,157.0,236.0,2,0,2,17.0 s @ 80.5 mph,9.3
2622.0,426.0,624.0,2,0,2,14.1 s @ 100.0 mph,5.7
2612.0,360.0,519.0,2,0,2,15.7 s @ 90.1 mph,7.5
2766.0,281.0,624.0,2,0,2,16.0 s @ 85.0 mph,7.8
2717.0,360.0,519.0,2,0,2,15.7 s @ 89.6 mph,7.6
2844.0,281.0,624.0,2,0,2,16.5 s @ 85.0 mph,8.4
2776.0,426.0,624.0,2,0,2,14.5 s @ 96.0 mph,6.1
2137.0,395.0,549.0,1,0,1,14.1 s @ 100.0 mph,5.3
1800.0,421.0,563.0,2,5,1,12.9 s @ 111.2 mph,4.5
2376.0,350.0,515.0,2,0,2,14.8 s @ 90.0 mph,6.3
3451.0,403.0,1037.0,2,0,2,15.7 s @ 89.0 mph,7.1
3723.0,451.0,1234.0,2,0,2,15.0 s @ 92.0 mph,6.5
3232.0,407.0,629.0,2,0,2,15.9 s @ 89.8 mph,7.5
2512.0,319.0,458.0,2,0,2,16.0 s @ 89.0 mph,7.6
2265.0,289.0,414.0,2,0,2,15.6 s @ 88.7 mph,7.2
2228.0,314.0,472.0,2,0,2,15.3 s @ 90.8 mph,7.0
2286.0,281.0,624.0,2,0,2,15.4 s @ 90.7 mph,7.0
1841.0,193.0,353.0,2,0,1,17.2 s @ 78.0 mph,9.0
1601.0,243.0,380.0,2,6,0,15.1 s @ 93.0 mph,6.5
1678.0,263.0,353.0,2,5,0,14.8 s @ 96.9 mph,6.2
1715.0,333.0,495.0,1,6,1,14.1 s,5.4
1785.0,365.0,530.0,1,5,1,13.8 s,5.1
1536.0,203.0,305.0,2,5,0,15.8 s @ 88.4 mph,7.6
1812.0,417.0,550.0,1,5,1,13.0 s,4.7
1031.0,365.0,555.0,1,6,1,13.9 s @ 103.0 mph,5.8
1739.0,390.0,610.0,1,6,1,15.5 s @ 91.0 mph,7.2
1758.0,345.0,569.0,2,6,1,15.2 s @ 90.0 mph,6.6
1691.0,385.0,569.0,1,5,1,14.9 s @ 94.0 mph,7.3
1769.0,253.0,475.0,2,6,1,17.8 s @ 81.0 mph,9.8
1913.0,264.0,447.0,2,5,1,15.0 s @ 92.0 mph,6.5
1805.0,253.0,481.0,1,5,1,17.2 s @ 79.0 mph,10.6
1693.0,309.0,358.0,2,5,0,14.9 s @ 96.3 mph,6.2
1589.0,436.0,590.0,1,3,1,,4.3
1390.0,198.0,386.0,2,4,1,19.4 s @ 70.2 mph,14.2
1205.0,122.0,240.0,1,5,1,19.2 s @ 69.0 mph,14.0
2639.0,289.0,441.0,2,1,2,16.7 s @ 83.0 mph,8.7
1752.0,185.0,233.0,2,0,0,16.9 s @ 82.4 mph,9.2
1617.0,172.0,275.0,2,0,2,16.7 s @ 83.1 mph,8.7
1456.0,304.0,488.0,1,0,1,15.9 s @ 87.0 mph,7.7
1442.0,223.0,400.0,2,0,1,16.5 s @ 82.0 mph,9.1
1588.0,411.0,522.0,1,6,1,12.9 s,4.9
1536.0,253.0,475.0,1,6,1,,6.0
1628.0,659.0,881.0,2,3,1,11.3 s @ 126.1 mph,3.1
1698.0,679.0,623.0,3,3,1,10.6 s @ 131.6 mph,2.6
1672.0,679.0,624.0,3,3,1,10.7 s @ 129.0 mph,2.7
1374.0,365.0,477.0,1,6,1,14.5 s @ 101.3 mph,5.4
1546.0,436.0,610.0,1,6,1,13.6 s @ 111.2 mph,6.8
1560.0,441.0,624.0,1,6,1,13.8 s @ 106.8 mph,5.3
1478.0,355.0,515.0,1,3,1,15.6 s @ 92.0 mph,7.7
1472.0,355.0,515.0,1,6,1,14.6 s @ 97.9 mph,6.4
1626.0,279.0,529.0,1,6,1,14.6 s @ 95.7 mph,6.4
1478.0,431.0,563.0,1,3,1,14.1 s @ 103.0 mph,5.7
1513.0,406.0,624.0,2,6,1,14.2 s,6.1
1515.0,441.0,624.0,1,6,1,13.6 s @ 104.4 mph,4.7
1433.0,441.0,624.0,1,6,1,12.8 s @ 112.0 mph,4.7
1500.0,203.0,386.0,2,6,1,,8.1
1499.0,335.0,461.0,1,6,1,,5.0
1582.0,228.0,366.0,2,6,1,15.3 s @ 95.1 mph,6.8
1542.0,437.0,585.0,2,3,1,13.4 s @ 116.8 mph,4.4
1462.0,436.0,575.0,1,6,1,12.4 s,4.3
1662.0,679.0,460.0,3,6,1,10.5 s @ 131.0 mph,2.6
1459.0,442.0,580.0,1,6,1,12.4 s,3.9
1511.0,442.0,580.0,1,3,1,12.1 s @ 118.1 mph,3.9
1475.0,350.0,475.0,1,6,1,13.6 s,4.7
1412.0,390.0,522.0,1,6,1,12.6 s @ 112.4 mph,4.2
1457.0,355.0,508.0,1,6,1,13.0 s @ 109.6 mph,4.5
1452.0,355.0,509.0,1,3,1,14.1 s @ 113.1 mph,4.9
1505.0,248.0,461.0,1,6,1,14.2 s @ 98.0 mph,6.0
1520.0,335.0,461.0,1,3,1,13.7 s,4.9
1481.0,233.0,447.0,1,3,1,14.5 s @ 95.0 mph,6.0
1469.0,208.0,393.0,1,6,1,15.0 s @ 92.0 mph,6.6
1544.0,304.0,515.0,2,6,1,16.1 s @ 84.5 mph,8.4
1619.0,395.0,624.0,2,6,1,15.0 s @ 93.4 mph,7.6
1542.0,253.0,386.0,2,3,1,15.8 s @ 92.5 mph,7.4
1483.0,431.0,624.0,1,3,1,14.0 s @ 102.0 mph,5.7
1288.0,287.0,393.0,1,3,1,14.2 s @ 93.0 mph,5.7
1378.0,319.0,400.0,1,3,1,14.2 s @ 99.0 mph,5.5
1374.0,233.0,407.0,1,3,1,16.5 s @ 83.0 mph,7.7
1306.0,198.0,353.0,2,3,1,16.5 s @ 84.0 mph,8.7
1351.0,228.0,366.0,1,3,1,15.8 s @ 89.0 mph,7.3
1382.0,253.0,475.0,2,3,1,16.8 s,8.8
1338.0,274.0,386.0,1,3,1,14.6 s @ 93.0 mph,5.9
1522.0,512.0,637.0,1,3,1,11.9 s @ 122.4 mph,3.8
1430.0,304.0,488.0,1,6,1,15.7 s @ 86.0 mph,7.8
1406.0,380.0,475.0,1,6,1,14.6 s @ 98.0 mph,6.3
1381.0,365.0,477.0,1,3,1,14.0 s @ 100.0 mph,5.9
1320.0,294.0,393.0,1,3,1,,6.6
1290.0,152.0,302.0,2,3,1,18.1 s @ 76.0 mph,11.0
1179.0,112.0,217.0,2,5,1,20.9 s @ 65.0 mph,17.5
1197.0,112.0,217.0,2,3,1,19.5 s @ 70.0 mph,14.0
1149.0,99.0,179.0,1,6,1,20.3 s @ 68.0 mph,15.5
1855.0,223.0,305.0,2,0,1,16.9 s @ 83.0 mph,8.7
1361.0,264.0,350.0,1,5,1,14.0 s @ 102.5 mph,5.5
1580.0,380.0,569.0,1,6,1,14.9 s @ 98.0 mph,6.5
1537.0,223.0,400.0,2,6,1,16.2 s @ 84.0 mph,8.7
1480.0,157.0,292.0,2,5,1,19.6 s @ 72.0 mph,13.4
1850.0,330.0,465.0,2,5,1,14.3 s,5.7
1805.0,365.0,530.0,1,5,1,14.1 s,5.4
1986.0,330.0,556.0,2,5,1,16.5 s @ 85.0 mph,8.4
1789.0,172.0,346.0,2,5,1,17.4 s @ 78.8 mph,9.9
1746.0,659.0,881.0,2,6,1,11.5 s @ 125.0 mph,3.4
1838.0,588.0,751.0,1,6,1,11.9 s @ 116.0 mph,3.8
1364.0,436.0,610.0,1,6,1,13.2 s @ 110.6 mph,5.2
1428.0,193.0,326.0,1,6,1,15.6 s @ 90.5 mph,7.4
1651.0,365.0,515.0,1,6,1,14.2 s @ 100.3 mph,5.8
1560.0,167.0,325.0,2,6,1,16.4 s @ 83.0 mph,8.6
1736.0,188.0,366.0,1,6,1,16.3 s @ 83.0 mph,8.6
1702.0,507.0,637.0,1,6,1,12.2 s @ 118.7 mph,4.0
1521.0,279.0,400.0,2,6,1,14.0 s @ 100.0 mph,5.4
1430.0,299.0,515.0,1,6,1,15.8 s @ 89.0 mph,7.8
1625.0,441.0,624.0,1,6,1,,5.7
1862.0,432.0,569.0,1,3,1,13.4 s @ 109.0 mph,4.9
1751.0,432.0,569.0,1,6,1,12.7 s @ 112.5 mph,4.3
1547.0,330.0,475.0,2,6,1,13.5 s @ 107.3 mph,5.2
1524.0,324.0,468.0,1,6,1,13.5 s @ 107.5 mph,5.5
1359.0,157.0,319.0,2,6,1,18.5 s @ 75.0 mph,11.4
1707.0,309.0,370.0,1,6,1,14.4 s @ 98.0 mph,5.7
1593.0,340.0,385.0,2,6,1,13.7 s @ 101.7 mph,5.0
1602.0,340.0,385.0,2,6,1,13.8 s @ 101.0 mph,5.2
1750.0,196.0,255.0,2,0,0,16.3 s @ 85.0 mph,8.1
1588.0,415.0,569.0,1,6,1,12.2 s @ 115.0 mph,4.0
1614.0,152.0,319.0,2,5,1,20.5 s @ 69.0 mph,15.5
1612.0,142.0,298.0,2,5,1,21.0 s @ 65.0 mph,17.0
2005.0,259.0,549.0,2,0,1,15.7 s @ 87.0 mph,7.1
520.0,507.0,407.0,1,7,1,,2.8
587.0,240.0,206.0,1,7,1,12.6 s,3.9
560.0,213.0,203.0,1,7,1,,4.0
450.0,253.0,258.0,1,7,1,,3.7
450.0,233.0,210.0,1,7,1,11.9 s,3.6
576.0,175.0,188.0,1,7,1,,4.2
500.0,162.0,176.0,1,7,1,12.4 s,4.5
470.0,138.0,156.0,1,7,1,12.8 s,4.7
575.0,177.0,210.0,1,7,1,13.6 s @ 101.0 mph,5.2
530.0,260.0,270.0,1,7,1,11.9 s @ 116.2 mph,3.8
575.0,132.0,134.0,1,7,1,15.5 s @ 94.4 mph,6.0
2133.0,314.0,367.0,2,0,2,15.1 s @ 96.0 mph,6.4
1948.0,476.0,595.0,1,5,1,13.2 s @ 107.0 mph,4.6
1805.0,324.0,427.0,2,5,1,14.1 s,6.0
2020.0,324.0,427.0,2,0,2,14.5 s @ 96.9 mph,6.4
2093.0,312.0,359.0,2,0,2,15.9 s @ 89.0 mph,7.2
2084.0,304.0,400.0,2,0,2,15.9 s @ 90.7 mph,7.6
1564.0,157.0,325.0,2,5,0,16.8 s @ 81.0 mph,8.9
1901.0,106.0,278.0,2,5,0,21.5 s @ 63.0 mph,19.7
2222.0,345.0,651.0,2,5,1,16.4 s @ 86.0 mph,8.5
2260.0,380.0,712.0,2,5,1,,8.4
2704.0,142.0,346.0,2,5,1,23.5 s @ 60.0 mph,23.5
2180.0,406.0,746.0,2,6,0,,7.7
2853.0,691.0,885.0,2,0,2,12.7 s @ 111.0 mph,4.3
2844.0,426.0,624.0,2,0,2,14.5 s @ 97.0 mph,5.9
2737.0,426.0,624.0,2,0,2,14.6 s @ 95.6 mph,6.1
2676.0,350.0,515.0,2,0,2,15.8 s @ 87.0 mph,7.9
2635.0,426.0,624.0,2,0,2,14.7 s @ 96.0 mph,6.1
2600.0,409.0,565.0,2,0,2,14.8 s @ 93.2 mph,6.7
2518.0,259.0,447.0,2,0,2,17.9 s @ 76.0 mph,10.6
2568.0,350.0,515.0,2,0,2,16.0 s @ 86.0 mph,7.8
2310.0,350.0,590.0,1,6,1,,9.3
2172.0,345.0,651.0,2,6,0,17.2 s @ 81.0 mph,9.2
1834.0,304.0,400.0,2,5,0,15.8 s @ 92.8 mph,7.2
1808.0,279.0,407.0,2,5,0,15.2 s @ 93.4 mph,6.9
1715.0,203.0,373.0,2,5,0,16.5 s @ 84.0 mph,8.3
2010.0,213.0,447.0,2,6,1,,11.9
1987.0,564.0,747.0,1,4,1,12.3 s @ 119.3 mph,4.1
1800.0,426.0,583.0,2,5,1,12.9 s @ 111.2 mph,4.4
1704.0,406.0,529.0,1,5,1,13.1 s @ 110.0 mph,4.8
1805.0,426.0,583.0,2,5,1,,4.7
1618.0,311.0,374.0,2,6,1,14.1 s,5.6
1643.0,276.0,400.0,2,5,2,,5.7
1850.0,325.0,373.0,2,5,2,,6.4
1741.0,325.0,373.0,2,5,1,14.6 s @ 99.0 mph,6.0
1721.0,340.0,386.0,2,5,1,14.2 s @ 101.0 mph,5.7
1798.0,311.0,374.0,2,5,1,14.5 s,6.5
1769.0,308.0,370.0,1,5,1,14.7 s @ 95.0 mph,6.1
1618.0,218.0,300.0,2,5,1,15.2 s @ 90.7 mph,6.9
2066.0,558.0,868.0,2,5,2,12.2 s @ 116.0 mph,3.8
1876.0,340.0,385.0,2,5,2,14.3 s @ 100.0 mph,5.9
1958.0,417.0,555.0,2,5,2,14.4 s @ 111.2 mph,5.0
1796.0,340.0,549.0,2,5,1,13.3 s @ 106.0 mph,4.8
1675.0,240.0,350.0,2,5,1,15.3 s @ 91.9 mph,7.1
1678.0,314.0,475.0,2,5,2,13.4 s @ 103.0 mph,4.7
2210.0,350.0,590.0,2,6,1,,8.9
2168.0,330.0,583.0,2,6,1,17.1 s @ 78.7 mph,9.5
2160.0,380.0,712.0,2,6,1,,7.9
2159.0,345.0,651.0,2,6,1,17.0 s @ 83.0 mph,9.4
1647.0,276.0,400.0,2,6,2,15.8 s @ 104.4 mph,5.9
1615.0,325.0,362.0,2,6,2,,5.4
1542.0,322.0,362.0,2,5,1,14.0 s @ 102.5 mph,5.4
2004.0,365.0,630.0,2,6,1,16.0 s @ 87.0 mph,7.7
2036.0,365.0,644.0,2,6,1,15.8 s @ 84.5 mph,8.4
2160.0,375.0,691.0,1,4,1,,8.0
1428.0,157.0,305.0,2,5,1,20.5 s @ 65.5 mph,16.9
1161.0,188.0,312.0,2,5,1,17.4 s @ 76.0 mph,10.0
1270.0,137.0,278.0,2,5,1,19.4 s @ 72.0 mph,13.6
1952.0,253.0,454.0,2,4,1,17.1 s @ 78.0 mph,10.0
1605.0,253.0,454.0,2,6,1,17.4 s @ 79.0 mph,9.9
1678.0,330.0,603.0,2,6,1,15.3 s @ 88.0 mph,7.4
1670.0,345.0,603.0,2,6,1,14.7 s @ 97.0 mph,6.0
1923.0,264.0,447.0,2,5,1,15.0 s @ 93.2 mph,6.7
1890.0,365.0,630.0,2,6,1,15.5 s @ 95.0 mph,7.2
1984.0,365.0,630.0,2,6,1,16.7 s @ 87.0 mph,8.2
1966.0,335.0,617.0,2,6,1,,8.1
1979.0,365.0,475.0,2,6,1,16.5 s @ 79.5 mph,8.5
1706.0,228.0,373.0,2,6,0,15.6 s @ 90.0 mph,7.2
1900.0,248.0,319.0,2,0,2,16.6 s @ 83.0 mph,8.3
1700.0,253.0,400.0,2,4,2,14.8 s @ 95.0 mph,6.4
1733.0,314.0,382.0,1,5,2,13.9 s @ 101.0 mph,5.4
1529.0,203.0,407.0,2,6,1,15.7 s @ 87.0 mph,7.5
1554.0,253.0,353.0,1,5,0,14.2 s @ 101.0 mph,5.6
1533.0,167.0,285.0,2,6,0,16.7 s @ 81.0 mph,9.1
1774.0,243.0,380.0,2,5,0,15.8 s @ 90.0 mph,7.7
1764.0,314.0,382.0,2,5,2,14.4 s @ 98.0 mph,5.8
1840.0,284.0,351.0,2,5,0,15.3 s @ 93.0 mph,6.7
1679.0,314.0,382.0,2,5,0,14.1 s @ 101.0 mph,5.6
2004.0,330.0,603.0,2,3,1,16.7 s @ 82.5 mph,8.5
1758.0,426.0,691.0,1,6,1,13.4 s @ 105.0 mph,5.7
1712.0,416.0,691.0,1,6,1,,5.9
1726.0,365.0,691.0,1,6,1,13.3 s @ 106.3 mph,5.1
1813.0,231.0,350.0,2,0,2,15.7 s @ 90.0 mph,7.3
1500.0,157.0,236.0,2,0,2,17.0 s @ 80.0 mph,9.3
2299.0,292.0,366.0,2,0,2,16.3 s @ 86.0 mph,7.9
2316.0,279.0,340.0,2,0,2,17.0 s @ 82.0 mph,9.0
1934.0,330.0,603.0,2,6,1,17.0 s @ 80.0 mph,9.2
1476.0,264.0,495.0,2,6,1,16.7 s @ 81.0 mph,9.3
1990.0,1199.0,1500.0,1,3,2,10.0 s,2.5
1900.0,1001.0,1250.0,3,3,2,10.2 s @ 145.4 mph,2.4
1888.0,1199.0,1500.0,1,6,2,9.9 s @ 146.0 mph,2.4
1960.0,1500.0,1600.0,3,6,2,10.0 s @ 157.8 mph,2.6
1900.0,1500.0,1600.0,3,6,2,9.3 s @ 167.8 mph,2.6
1975.0,1600.0,1600.0,3,6,2,9.6 s @ 162.8 mph,2.3
2135.0,426.0,621.0,2,1,1,,5.9
1725.0,700.0,850.0,3,6,1,11.6 s @ 132.4 mph,3.5
1795.0,800.0,1100.0,2,6,1,11.5 s @ 133.6 mph,3.4
1769.0,582.0,773.0,1,3,1,13.4 s @ 115.0 mph,4.5
2571.0,710.0,949.0,2,5,1,,4.2
2120.0,900.0,1250.0,3,5,2,11.0 s @ 133.0 mph,2.6
2250.0,900.0,1500.0,2,5,1,11.3 s @ 137.9 mph,3.6
2020.0,730.0,1320.0,2,5,1,11.8 s @ 132.4 mph,3.8
1980.0,750.0,1350.0,2,0,2,12.5 s @ 123.0 mph,4.0
2012.0,462.0,615.0,2,0,2,14.7 s @ 109.4 mph,4.9
2487.0,650.0,850.0,1,0,2,,4.7
1835.0,639.0,1026.0,2,5,1,12.5 s @ 122.4 mph,4.0
1950.0,800.0,1100.0,2,5,1,11.5 s @ 135.5 mph,3.5
1800.0,582.0,772.0,2,5,1,13.4 s @ 115.0 mph,4.2
1904.0,555.0,650.0,1,5,1,12.5 s,4.2
1605.0,408.0,604.0,2,5,1,14.8 s @ 109.4 mph,5.4
1850.0,730.0,1320.0,1,5,1,11.8 s @ 133.0 mph,3.7
2037.0,800.0,1000.0,2,5,2,11.3 s @ 133.0 mph,3.0
1700.0,530.0,755.0,1,5,1,13.3 s @ 115.6 mph,4.2
1285.0,218.0,250.0,1,3,1,16.0 s @ 95.1 mph,6.8
1572.0,340.0,500.0,2,3,1,12.3 s,4.4
1562.0,387.0,500.0,2,3,1,12.3 s @ 116.0 mph,3.8
1444.0,343.0,365.0,1,3,1,13.2 s @ 107.5 mph,4.6
1508.0,258.0,400.0,2,3,1,13.7 s,5.1
1408.0,265.0,315.0,1,6,1,15.3 s @ 106.9 mph,5.6
1375.0,265.0,315.0,1,3,1,14.4 s,5.7
1260.0,192.0,245.0,1,3,1,14.8 s,6.5
1350.0,243.0,305.0,1,3,1,13.7 s @ 101.4 mph,5.1
1356.0,243.0,305.0,2,6,1,14.3 s @ 98.7 mph,5.5
1330.0,231.0,300.0,1,3,1,15.6 s @ 105.0 mph,5.6
1175.0,140.0,180.0,1,3,1,17.9 s @ 88.9 mph,8.6
1250.0,170.0,222.0,1,3,1,15.9 s,7.8
2320.0,462.0,650.0,2,0,2,13.2 s @ 107.3 mph,4.7
2535.0,400.0,760.0,2,0,2,13.7 s @ 100.5 mph,5.0
2190.0,408.0,600.0,2,0,2,13.5 s @ 103.1 mph,4.8
2055.0,340.0,450.0,2,0,2,13.8 s @ 99.9 mph,5.2
2075.0,235.0,520.0,2,0,2,17.2 s @ 90.7 mph,7.9
2150.0,381.0,740.0,2,0,2,,5.0
2250.0,555.0,680.0,2,0,2,12.5 s @ 111.2 mph,4.0
2060.0,462.0,650.0,2,0,2,12.9 s @ 108.9 mph,4.5
2110.0,306.0,600.0,2,0,2,15.3 s @ 96.3 mph,6.0
2206.0,306.0,400.0,2,0,2,14.7 s @ 94.0 mph,6.2
2247.0,245.0,540.0,2,0,2,15.4 s,7.0
2481.0,394.0,600.0,2,0,2,13.4 s @ 102.0 mph,4.7
2318.0,269.0,576.0,2,0,2,18.1 s @ 89.5 mph,6.7
2290.0,286.0,650.0,2,0,2,14.4 s,5.4
2060.0,530.0,750.0,2,0,2,12.5 s,4.0
2377.0,400.0,760.0,2,3,2,13.5 s @ 102.4 mph,4.7
2366.0,625.0,750.0,2,0,2,11.9 s,3.7
2399.0,555.0,680.0,2,0,2,12.5 s @ 111.8 mph,4.0
2275.0,360.0,490.0,2,0,2,14.5 s,5.9
2420.0,355.0,475.0,1,0,2,15.2 s @ 98.2 mph,6.1
2192.0,319.0,441.0,2,0,2,14.8 s @ 95.1 mph,6.9
2220.0,286.0,440.0,2,0,2,15.3 s,7.2
2229.0,264.0,305.0,2,0,2,16.1 s @ 87.0 mph,7.8
2180.0,218.0,500.0,1,0,2,,8.0
1815.0,306.0,400.0,2,0,1,13.9 s,5.2
1810.0,218.0,500.0,2,0,2,16.3 s @ 93.8 mph,7.0
1805.0,306.0,400.0,2,0,2,14.1 s @ 98.8 mph,5.5
1878.0,264.0,305.0,1,0,2,15.5 s @ 91.0 mph,7.1
2002.0,286.0,650.0,2,0,2,13.8 s,5.0
1820.0,265.0,620.0,2,0,2,15.4 s @ 106.3 mph,5.2
1765.0,272.0,315.0,2,0,2,16.2 s @ 95.7 mph,7.2
1875.0,286.0,580.0,2,0,2,14.1 s,5.8
